student_id,student_name,age,nationality,education,school,field_of_interest,course_id,course_name,session,course_rating,difficulty_level,modes_of_learning
796,student 241,14,Uruguay,High school/College (14+),GEMS New Millennium School L.L.C,Sports,1,Robotics,48,3,Proficiency,In-person
1052,student 242,14,India,High school/College (14+),MIS,Science,1,Robotics,24,3,Intermediate,Hybrid
1644,student 243,14,UK,High school/College (14+),"Amity School, Sharjah",Sports,1,Robotics,48,3,Beginner,In-person
3628,student 244,14,Iraq,High school/College (14+),IISD,Science,1,Robotics,48,1,Applied Tech,In-person
1364,student 245,14,Switzerland,High school/College (14+),Amity International School,Music,6,Graphic Designing & Animation,24,5,Proficiency,In-person
3870,student 246,14,Iran (Islamic Republic of),High school/College (14+),Primus Private School LLC,Sports,6,Graphic Designing & Animation,96,5,Proficiency,In-person
1982,student 247,14,Venezuela,High school/College (14+),D.t.e.a,Music,1,Robotics,96,1,Intermediate,In-person
1355,student 248,14,Jordan,High school/College (14+),Regent International Private School,Science,1,Robotics,48,4,Proficiency,Online
1664,student 249,14,India,High school/College (14+),Head Start Educational Academy,Art,6,Graphic Designing & Animation,24,4,Applied Tech,Online
1530,student 250,14,Jordan,High school/College (14+),Gems FirstPoint School,Science,1,Robotics,96,5,Applied Tech,Hybrid
2039,student 251,14,Switzerland,High school/College (14+),St. Mary Catholic High School-Dubai,Sports,6,Graphic Designing & Animation,48,1,Applied Tech,In-person
3420,student 252,14,UK,High school/College (14+),Al Adab Iranian Private School for Girls,Music,6,Graphic Designing & Animation,24,4,Proficiency,Online
1497,student 253,14,Uruguay,High school/College (14+),The Indian International School (DSO Branch),Art,6,Graphic Designing & Animation,96,4,Intermediate,Hybrid
3303,student 254,14,Nigeria,High school/College (14+),The School of the Good Shepherd,Sports,1,Robotics,24,3,Intermediate,Hybrid
2238,student 255,14,Russia,High school/College (14+),NIMS,Music,1,Robotics,48,4,Beginner,Hybrid
3297,student 256,14,Uruguay,High school/College (14+),Sunmarke School,Mathematics,1,Robotics,24,5,Applied Tech,Online
1409,student 257,14,KSA,High school/College (14+),Repton Dubai,Technology,6,Graphic Designing & Animation,24,3,Intermediate,In-person
1401,student 258,14,Switzerland,High school/College (14+),Belvedere British School,Science,1,Robotics,8,1,Applied Tech,Online
1307,student 259,14,New Zealand,High school/College (14+),Holi child auxilliam,Sports,6,Graphic Designing & Animation,8,1,Beginner,Online
2681,student 260,14,Syria,High school/College (14+),Lycee Theodore Monot,Sports,1,Robotics,96,4,Intermediate,Online
2676,student 261,15,Srilanka,High school/College (14+),GEMS Modern Academy,Music,4,Technology Innovative Learning,48,5,Intermediate,In-person
973,student 262,14,Afghanistan,High school/College (14+),Belvedere British School,Science,6,Graphic Designing & Animation,24,4,Intermediate,In-person
1769,student 263,14,Canada,High school/College (14+),"DPS, Jeslselulic",Art,6,Graphic Designing & Animation,8,3,Applied Tech,Online
1283,student 265,14,Pakistan,High school/College (14+),Inb Al Haitham government school,Mathematics,6,Graphic Designing & Animation,24,3,Proficiency,Online
3431,student 266,14,United States,High school/College (14+),Regent International Private School,Sports,6,Graphic Designing & Animation,24,4,Beginner,Online
710,student 267,14,Poland,High school/College (14+),Mercer County Technical Schools,Sports,1,Robotics,96,1,Proficiency,Hybrid
1480,student 268,14,Bosnia and Herzegovina,High school/College (14+),IHS,Technology,6,Graphic Designing & Animation,24,5,Proficiency,In-person
1435,student 269,14,Egypt,High school/College (14+),Al Naseem International School,Technology,1,Robotics,24,3,Proficiency,Online
649,student 270,14,Korea,High school/College (14+),The Indian High School,Music,1,Robotics,24,5,Applied Tech,In-person
318,student 271,14,Canada,High school/College (14+),Primus Private School LLC,Science,6,Graphic Designing & Animation,24,4,Proficiency,Hybrid
3749,student 272,14,Turkey,High school/College (14+),ST laurence school Sallins,Music,6,Graphic Designing & Animation,96,1,Intermediate,Online
3297,student 273,14,China,High school/College (14+),"Amity School, Sharjah",Science,6,Graphic Designing & Animation,24,4,Beginner,Online
3891,student 274,14,India,High school/College (14+),"GD Goenka Public School, Agra, India",Music,1,Robotics,48,5,Intermediate,Online
1258,student 275,14,Venezuela,High school/College (14+),GEMS Millenium School,Technology,1,Robotics,24,1,Beginner,In-person
684,student 276,14,Palestine,High school/College (14+),Sheffield Private School,Art,1,Robotics,48,3,Beginner,Online
664,student 277,14,Venezuela,High school/College (14+),Al Manar International school,Technology,6,Graphic Designing & Animation,48,4,Intermediate,In-person
1999,student 278,14,Canada,High school/College (14+),direct call,Art,1,Robotics,48,4,Intermediate,Hybrid
3899,student 279,14,Egypt,High school/College (14+),MIS,Sports,1,Robotics,24,1,Beginner,Hybrid
3446,student 280,14,Cameroon,High school/College (14+),Dubai International Academy,Science,6,Graphic Designing & Animation,24,4,Proficiency,In-person
3744,student 281,14,Cameroon,High school/College (14+),Habitat School,Science,6,Graphic Designing & Animation,48,4,Applied Tech,Online
1632,student 284,14,Pakistan,High school/College (14+),Sharjah Private International School,Science,1,Robotics,24,3,Proficiency,Hybrid
1496,student 285,14,New Zealand,High school/College (14+),New millennium school Bahrain,Mathematics,1,Robotics,24,5,Proficiency,Hybrid
3305,student 286,14,Jordan,High school/College (14+),GIIS,Mathematics,1,Robotics,96,5,Intermediate,Online
3764,student 287,14,Switzerland,High school/College (14+),GEMS Wellington Academy- Al Khail,Technology,0,Robotics Innovative Learning,96,1,Beginner,In-person
1137,student 288,14,Cameroon,High school/College (14+),BISES,Sports,10,LEGO Robotics,48,5,Proficiency,Online
1854,student 289,14,Qatar,High school/College (14+),Grammar School,Music,6,Graphic Designing & Animation,48,5,Beginner,In-person
1521,student 290,14,USA,High school/College (14+),Wesgreen International School,Mathematics,6,Graphic Designing & Animation,8,4,Applied Tech,Online
2490,student 291,14,Russia,High school/College (14+),DPS dubai,Science,6,Graphic Designing & Animation,48,5,Applied Tech,Online
564,student 292,14,Turkey,High school/College (14+),IIS,Technology,6,Graphic Designing & Animation,8,3,Proficiency,Hybrid
1292,student 293,14,Iran (Islamic Republic of),High school/College (14+),Dubai International Academy,Music,1,Robotics,48,5,Intermediate,Hybrid
3582,student 294,14,Cameroon,High school/College (14+),Apple International School,Art,2,Python Programming,24,3,Beginner,Online
3879,student 295,14,Qatar,High school/College (14+),IHS,Mathematics,6,Graphic Designing & Animation,48,5,Beginner,Hybrid
3458,student 296,14,KSA,High school/College (14+),Mercer County Technical Schools,Mathematics,6,Graphic Designing & Animation,24,3,Intermediate,Online
3459,student 298,14,Cuba,High school/College (14+),Indian High School,Art,16,3D Designing & Modelling,24,1,Applied Tech,Online
3185,student 299,14,Nigeria,High school/College (14+),Inb Al Haitham government school,Technology,6,Graphic Designing & Animation,48,3,Applied Tech,Online
1637,student 300,14,Nigeria,High school/College (14+),"DPS, Doha",Mathematics,3,Artificial Intelligence,96,1,Applied Tech,Hybrid
3697,student 301,14,IndiaSpain,High school/College (14+),International school of Choueifat,Technology,16,3D Designing & Modelling,48,4,Beginner,Online
3000,student 302,14,Saudi Arabia,High school/College (14+),Crescent English School,Science,16,3D Designing & Modelling,24,5,Applied Tech,Hybrid
3153,student 303,14,Switzerland,High school/College (14+),Merryland International School,Technology,6,Graphic Designing & Animation,48,1,Proficiency,In-person
699,student 304,14,IndiaSpain,High school/College (14+),Jbcn,Sports,0,Robotics Innovative Learning,48,3,Beginner,In-person
2161,student 305,14,Venezuela,High school/College (14+),Millennium School SHJ,Technology,1,Robotics,8,1,Intermediate,Online
2,student 306,14,UAE,High school/College (14+),AgaKhan,Art,10,LEGO Robotics,24,4,Beginner,In-person
642,student 307,14,Turkey,High school/College (14+),The International School of Choueifat,Mathematics,10,LEGO Robotics,24,1,Applied Tech,In-person
2268,student 308,14,China,High school/College (14+),Home,Art,21,Virtual Robotics,24,5,Proficiency,In-person
1590,student 310,14,Syria,High school/College (14+),Dammam  Middle School,Technology,10,LEGO Robotics,48,4,Intermediate,Hybrid
855,student 311,14,Jordan,High school/College (14+),GEMS United School,Music,6,Graphic Designing & Animation,48,5,Applied Tech,In-person
1760,student 312,14,Turkey,High school/College (14+),Al Basateen Private Nursery,Mathematics,6,Graphic Designing & Animation,24,1,Applied Tech,Hybrid
3297,student 313,14,Armenia,High school/College (14+),Repton Dubai,Technology,1,Robotics,48,1,Intermediate,Hybrid
2433,student 314,14,Taiwan,High school/College (14+),Avah Unity,Science,6,Graphic Designing & Animation,24,4,Applied Tech,In-person
3475,student 315,14,Syria,High school/College (14+),Cambridge International School Private,Science,0,Robotics Innovative Learning,48,3,Beginner,Online
1662,student 316,14,Malaysia,High school/College (14+),DPS,Science,0,Robotics Innovative Learning,48,3,Intermediate,Online
1154,student 317,14,Oman,High school/College (14+),Rajagiri Public School,Sports,6,Graphic Designing & Animation,48,5,Beginner,In-person
1077,student 318,14,India,High school/College (14+),Home,Mathematics,6,Graphic Designing & Animation,24,4,Beginner,In-person
1708,student 319,14,Cuba,High school/College (14+),GIIS,Technology,1,Robotics,8,4,Beginner,Hybrid
2778,student 320,14,Egypt,High school/College (14+),"DPS, Sharjah",Music,6,Graphic Designing & Animation,24,4,Beginner,Online
1696,student 321,14,Jordan,High school/College (14+),SJCK Sin Ming,Science,21,Virtual Robotics,48,3,Beginner,In-person
1734,student 322,14,Uganda,High school/College (14+),Holi child auxillianlm,Art,21,Virtual Robotics,96,5,Beginner,Online
1440,student 323,14,Uganda,High school/College (14+),Facebook,Music,10,LEGO Robotics,24,5,Intermediate,Hybrid
2295,student 324,14,Switzerland,High school/College (14+),Suncity school,Art,10,LEGO Robotics,8,3,Applied Tech,In-person
836,student 325,14,Venezuela,High school/College (14+),Apple International School,Mathematics,0,Robotics Innovative Learning,24,1,Beginner,Online
3511,student 326,15,United States,High school/College (14+),Mercer County Technical Schools,Sports,26,Virtual Robotics & Mechatronics,48,4,Beginner,In-person
203,student 327,16,United States,High school/College (14+),The winchester school jabal ali,Mathematics,10,LEGO Robotics,24,4,Applied Tech,Online
3256,student 328,14,Venezuela,High school/College (14+),Sharjah Private International School,Mathematics,1,Robotics,24,1,Beginner,Online
123,student 329,14,Uruguay,High school/College (14+),Indian School Bahrain,Art,1,Robotics,96,4,Proficiency,Online
401,student 330,14,Uganda,High school/College (14+),Colaiste Eoin,Music,0,Robotics Innovative Learning,24,4,Intermediate,Hybrid
767,student 332,14,UAE,High school/College (14+),GEMS Founders School Mizhar,Technology,1,Robotics,8,1,Intermediate,Hybrid
294,student 333,14,Canada,High school/College (14+),Raha international school,Art,1,Robotics,96,4,Beginner,In-person
2328,student 334,14,Uganda,High school/College (14+),our own English high school,Music,1,Robotics,24,4,Beginner,In-person
3909,student 335,14,Jordan,High school/College (14+),"Camp, Amity ( Al Nadha)",Mathematics,3,Artificial Intelligence,24,1,Intermediate,Hybrid
2932,student 336,14,India,High school/College (14+),"International Indian School, Jeddah",Art,2,Python Programming,48,1,Applied Tech,In-person
3682,student 337,14,India,High school/College (14+),Apeejay school,Science,25,Young Innovator,96,3,Intermediate,Online
198,student 338,14,India,High school/College (14+),Kings College Doha,Technology,1,Robotics,96,4,Applied Tech,Hybrid
3030,student 339,14,New Zealand,High school/College (14+),The Aquila School,Sports,3,Artificial Intelligence,8,4,Intermediate,Online
1931,student 340,14,Korea,High school/College (14+),Apple International School,Sports,1,Robotics,96,4,Applied Tech,Hybrid
3583,student 341,14,India,High school/College (14+),AlRaja School,Science,21,Virtual Robotics,24,1,Beginner,Online
2800,student 342,14,Iran (Islamic Republic of),High school/College (14+),"DPS, Doha",Music,16,3D Designing & Modelling,24,4,Intermediate,Online
2192,student 343,14,United Kingdom,High school/College (14+),Pristine Private School,Science,0,Robotics Innovative Learning,96,3,Intermediate,In-person
609,student 344,14,Cameroon,High school/College (14+),Al Watania,Science,2,Python Programming,24,3,Proficiency,Hybrid
3273,student 345,14,Ukraine,High school/College (14+),GEMS Our Own English High School,Science,10,LEGO Robotics,48,1,Applied Tech,In-person
1148,student 347,14,Bahrain,High school/College (14+),AL mawakeb school,Sports,1,Robotics,8,3,Proficiency,In-person
187,student 348,14,Iran (Islamic Republic of),High school/College (14+),AL mawakeb school,Technology,6,Graphic Designing & Animation,24,4,Proficiency,Online
3398,student 349,14,Ukraine,High school/College (14+),Al Rowad international,Mathematics,6,Graphic Designing & Animation,48,4,Applied Tech,Online
2512,student 350,14,Saudi Arabia,High school/College (14+),Lodha World School,Art,21,Virtual Robotics,96,3,Proficiency,Hybrid
3421,student 351,14,United Kingdom,High school/College (14+),BISES,Sports,6,Graphic Designing & Animation,96,4,Applied Tech,Online
1795,student 352,14,Syria,High school/College (14+),Heritage,Sports,6,Graphic Designing & Animation,24,4,Proficiency,Online
660,student 353,14,Iran (Islamic Republic of),High school/College (14+),Ambassador International Academy,Sports,3,Artificial Intelligence,24,1,Proficiency,In-person
2812,student 354,14,Russia,High school/College (14+),Jumeirah English Speaking School,Technology,16,3D Designing & Modelling,96,1,Intermediate,Hybrid
3003,student 355,16,Switzerland,High school/College (14+),other,Science,6,Graphic Designing & Animation,24,1,Applied Tech,Hybrid
1956,student 356,14,Afghanistan,High school/College (14+),The Philippine School,Science,3,Artificial Intelligence,48,3,Beginner,Hybrid
2451,student 357,14,Taiwan,High school/College (14+),Al majd international school,Music,21,Virtual Robotics,8,4,Proficiency,Hybrid
1370,student 358,14,Bahrain,High school/College (14+),Merryland International School,Sports,21,Virtual Robotics,48,4,Applied Tech,Online
1987,student 359,14,Jordan,High school/College (14+),GEMS Our Own Indian School,Science,2,Python Programming,48,4,Beginner,Hybrid
